timestamp,name,id,x,y
2000-01-25 00:00:00,Ursula,1001,0.5818013590945945,-0.08046287557748233
2000-01-25 00:00:01,Charlie,1017,-0.14539077458361493,0.623978873913374
2000-01-25 00:00:02,Edith,973,0.3226420252458504,0.47089995557763586
2000-01-25 00:00:03,Ingrid,1008,0.42495959047825793,0.8212605667867636
2000-01-25 00:00:04,Quinn,1022,0.3048010002961039,-0.46041858531691515
2000-01-25 00:00:05,Patricia,969,0.418218696358605,-0.11201142766298866
2000-01-25 00:00:06,Quinn,1026,-0.7676766060737117,-0.9126532668806777
2000-01-25 00:00:07,Frank,990,0.35898776474737937,-0.04443076450629735
2000-01-25 00:00:08,Ray,1054,0.1918687244772086,0.28095788294438506
2000-01-25 00:00:09,Frank,991,-0.523209984033522,0.9304541763032366
2000-01-25 00:00:10,Edith,983,0.03578704456984205,0.7718747482521235
2000-01-25 00:00:11,Norbert,1006,-0.15448283421858844,-0.6432225209309752
2000-01-25 00:00:12,Norbert,965,-0.753621907900047,0.7408113357221053
2000-01-25 00:00:13,Victor,1068,-0.37911523401283964,-0.6646050036957334
2000-01-25 00:00:14,Kevin,994,-0.6972973744838382,0.943001716902188
2000-01-25 00:00:15,Alice,1034,-0.16792428125774705,0.33501627509868825
2000-01-25 00:00:16,Wendy,963,0.1583154301425611,0.814843506250926
2000-01-25 00:00:17,Norbert,1013,0.5992870554268968,0.07303392127257302
2000-01-25 00:00:18,Xavier,986,-0.31182371588907776,0.386408526433742
2000-01-25 00:00:19,Quinn,1027,-0.12262702155083582,0.636891571827616
2000-01-25 00:00:20,Wendy,986,0.947548407583364,-0.021627899983371668
2000-01-25 00:00:21,Ray,993,-0.07455356652028833,0.039574442189035386
2000-01-25 00:00:22,Bob,1003,0.6206201678039731,-0.7711263720102688
2000-01-25 00:00:23,Tim,963,-0.7951098451212302,0.751264117703291
2000-01-25 00:00:24,Jerry,1013,0.7549269614535907,-0.2882060191766469
2000-01-25 00:00:25,Ray,1043,-0.9477013395533489,0.5041773713635638
2000-01-25 00:00:26,Frank,1043,0.008696716029716,0.7510002532429916
2000-01-25 00:00:27,Ray,1008,0.2699990935250087,-0.4383647061592095
2000-01-25 00:00:28,George,971,-0.7836911753190452,-0.409713091430274
2000-01-25 00:00:29,Ray,1033,0.7593742347797423,-0.20752411745787058
2000-01-25 00:00:30,Tim,990,-0.6317492048730506,-0.8323758193060165
2000-01-25 00:00:31,Oliver,1037,-0.41213391589120674,-0.9899359463122623
2000-01-25 00:00:32,Xavier,993,0.17095720520393765,-0.7948039830644842
