timestamp,name,id,x,y
2000-01-08 00:00:00,Oliver,1006,-0.9996110108798586,-0.47842445200788286
2000-01-08 00:00:01,Tim,932,-0.8404306884829333,-0.8782203194721345
2000-01-08 00:00:02,Bob,1054,0.6292757926527346,-0.23542060854167746
2000-01-08 00:00:03,Michael,920,0.6027947983223709,0.7353519991976238
2000-01-08 00:00:04,Victor,922,-0.0828342138293312,0.9726219729370242
2000-01-08 00:00:05,Wendy,982,-0.8627371884677206,0.21033312938592674
2000-01-08 00:00:06,Charlie,992,-0.387676700805504,-0.7017641268460095
2000-01-08 00:00:07,Ursula,969,0.4894358228123432,-0.09674480822415066
2000-01-08 00:00:08,Xavier,996,0.09760626391582994,-0.24772770899306984
2000-01-08 00:00:09,Kevin,953,0.3294881336640163,0.31013537859107365
2000-01-08 00:00:10,Charlie,997,0.9164602147628613,-0.25863833186623375
2000-01-08 00:00:11,Victor,996,0.8459219163968963,0.4101864103826751
2000-01-08 00:00:12,Bob,980,0.3382187320716692,0.454898458773092
2000-01-08 00:00:13,Sarah,988,0.6558455370654985,0.10773811448662984
2000-01-08 00:00:14,Norbert,961,0.6778434515680003,0.2938560891136299
2000-01-08 00:00:15,Alice,968,-0.4918063434546043,-0.8295036645807006
2000-01-08 00:00:16,Victor,1052,0.31700323128262253,-0.9356613922172945
2000-01-08 00:00:17,Victor,979,0.9312194031189682,0.251170301647784
2000-01-08 00:00:18,Laura,997,-0.04571462425404027,0.24331322384691023
2000-01-08 00:00:19,Quinn,981,0.47375038241254175,0.28678155449967724
2000-01-08 00:00:20,Tim,980,0.8863975332557357,-0.299319990222094
2000-01-08 00:00:21,Wendy,1012,-0.7294804775703501,0.2561787835521756
2000-01-08 00:00:22,Jerry,997,0.5950018509029589,0.20539790499122823
2000-01-08 00:00:23,Yvonne,960,-0.29254125503287787,-0.65258729245496
2000-01-08 00:00:24,Hannah,1051,-0.32147834108269424,0.048666804041918255
2000-01-08 00:00:25,Oliver,1025,-0.3932102714003476,0.9584805482067333
2000-01-08 00:00:26,Laura,988,0.2504974139578091,-0.2722370846286366
2000-01-08 00:00:27,George,1032,0.8366447734177536,-0.2119704137409506
2000-01-08 00:00:28,Wendy,933,0.861513177179178,-0.703439469553155
2000-01-08 00:00:29,Victor,951,-0.27107950654295765,-0.2331642867081789
2000-01-08 00:00:30,Jerry,996,0.2635552720370007,-0.188388757381877
2000-01-08 00:00:31,Dan,981,0.7628092752953708,0.45762980811079923
2000-01-08 00:00:32,Laura,1052,-0.46849037679189887,0.483663021092976
2000-01-08 00:00:33,Victor,1038,0.7434925179668583,-0.22002748336044697
2000-01-08 00:00:34,Alice,989,-0.24513415365024138,-0.7136922774254784
2000-01-08 00:00:35,Wendy,1013,-0.8313760243399162,0.10730146523825357
2000-01-08 00:00:36,George,1008,-0.2576619737906576,0.8186283538494967
2000-01-08 00:00:37,Quinn,967,0.6723469663063018,-0.07745682240871732
2000-01-08 00:00:38,Frank,1058,0.8831900509394475,-0.9249676632129096
2000-01-08 00:00:39,Patricia,1031,0.9605181990006821,0.7570931180252178
2000-01-08 00:00:40,Bob,1012,-0.4908195247539089,-0.7901147068771917
2000-01-08 00:00:41,Ingrid,1027,0.7722232175465551,-0.3945273134463916
2000-01-08 00:00:42,Laura,971,-0.8413585734968811,-0.8667643105516543
2000-01-08 00:00:43,Ingrid,998,0.8125706207469185,0.7645305221936747
2000-01-08 00:00:44,Yvonne,964,-0.5989375224635669,-0.7830996003520918
2000-01-08 00:00:45,Bob,1052,-0.35203312891750116,0.6595612118270064
2000-01-08 00:00:46,Frank,1010,0.9112696853245865,-0.1251969346026287
2000-01-08 00:00:47,Charlie,986,0.7960200449702248,-0.47120268688620204
2000-01-08 00:00:48,Kevin,984,0.04738944166503822,0.15796454298848372
2000-01-08 00:00:49,Sarah,1023,0.6008233623788537,-0.7556844890742296
2000-01-08 00:00:50,Oliver,985,0.9706757273360842,-0.2995706068136015
2000-01-08 00:00:51,Bob,966,-0.5423120963861991,-0.6129939079094215
2000-01-08 00:00:52,Zelda,997,-0.23399201698281935,0.5693921588799646
2000-01-08 00:00:53,Michael,1059,-0.20074786632406139,-0.7005273958412541
2000-01-08 00:00:54,George,981,-0.6107082034884117,0.7445733396778325
2000-01-08 00:00:55,Frank,993,-0.5634617142674883,0.01296020495824357
2000-01-08 00:00:56,Dan,1005,-0.4464165985770583,-0.7040592695775205
2000-01-08 00:00:57,Oliver,1027,-0.2220402078562942,0.09875297524321835
2000-01-08 00:00:58,Alice,1007,-0.7158220030512872,0.760014208030958
2000-01-08 00:00:59,Xavier,986,-0.34063035698981325,0.9589157581444099
2000-01-08 00:01:00,Norbert,939,0.8743334213960581,-0.6780783588754331
2000-01-08 00:01:01,Charlie,1019,-0.7039316758098682,-0.7209149354822078
2000-01-08 00:01:02,Kevin,1022,-0.6946872554680803,0.07560376499032206
2000-01-08 00:01:03,Patricia,945,0.2640021728049655,-0.785952607659473
2000-01-08 00:01:04,Ursula,991,0.6510097604155269,-0.20741265083876725
2000-01-08 00:01:05,Ingrid,1000,-0.5900238478079209,-0.4794027284172375
2000-01-08 00:01:06,Ursula,1016,0.3812804477527474,0.6646404669578689
2000-01-08 00:01:07,Tim,1074,-0.20378885833871685,-0.5470381147145935
2000-01-08 00:01:08,Zelda,1028,0.36370629016021394,-0.1551186587753106
2000-01-08 00:01:09,Yvonne,965,0.2912735202580341,-0.42807184507505247
2000-01-08 00:01:10,Frank,976,-0.8280999043805981,-0.5349994940174316
2000-01-08 00:01:11,Kevin,1033,-0.5958127986421207,0.24849739310725072
2000-01-08 00:01:12,Ray,992,-0.6420600877471985,0.5940121674345231
2000-01-08 00:01:13,Ursula,1007,0.36700747782674825,-0.7341032928899802
2000-01-08 00:01:14,Hannah,969,0.4221169435596581,-0.13764654073274651
2000-01-08 00:01:15,Laura,990,0.9581409375691474,-0.16353902251574137
2000-01-08 00:01:16,Victor,1043,-0.37262877369564285,0.24677113354196756
2000-01-08 00:01:17,Ingrid,990,-0.10955629713019022,-0.8819796124639416
2000-01-08 00:01:18,Laura,946,0.11778853595639016,0.8912057489909764
