timestamp,name,id,x,y
2000-01-27 00:00:00,Dan,1072,-0.5354116896227294,-0.4780979468121769
2000-01-27 00:00:01,Tim,1029,0.4585946044391571,-0.7400404590061771
2000-01-27 00:00:02,Laura,947,-0.6923866728248356,0.7655104550640108
2000-01-27 00:00:03,George,928,-0.18562450050227697,-0.48191018568213817
2000-01-27 00:00:04,Ray,1039,0.08631581508489816,-0.6895703613196054
2000-01-27 00:00:05,Bob,970,0.7159352046719354,-0.3792833826996549
2000-01-27 00:00:06,Ingrid,1043,0.03252885736649436,0.9957791258311448
2000-01-27 00:00:07,Sarah,1044,-0.7615003107524789,0.9059646441757736
2000-01-27 00:00:08,Patricia,1019,-0.7663305380442049,0.9633367521781
2000-01-27 00:00:09,Hannah,982,-0.43430477666454714,0.6772193463911504
2000-01-27 00:00:10,Xavier,1000,0.8442293046645224,-0.20197635092665256
2000-01-27 00:00:11,Alice,976,0.47552871575457134,0.6893663793097433
2000-01-27 00:00:12,Bob,1043,0.6378373865426714,-0.36276109234299914
2000-01-27 00:00:13,Ray,989,-0.9753271065401903,0.16509997268205745
2000-01-27 00:00:14,Ray,998,-0.25060704589949534,0.9609112708741976
2000-01-27 00:00:15,Yvonne,1017,-0.31204547639062685,-0.7683492526281126
2000-01-27 00:00:16,Quinn,1043,-0.04146276780748859,-0.2262029868893758
2000-01-27 00:00:17,Patricia,1018,0.8457032182520048,-0.7723145612980729
2000-01-27 00:00:18,Bob,1038,0.7109355305009759,0.15580528607441635
2000-01-27 00:00:19,Jerry,1037,0.7905644685005138,0.42722564375623695
2000-01-27 00:00:20,Ray,1004,0.3109103080894351,0.26203214808059716
2000-01-27 00:00:21,Ursula,1058,0.750762182536163,0.8830451980881728
2000-01-27 00:00:22,Frank,938,-0.5227066906533184,-0.17630002972673298
2000-01-27 00:00:23,Norbert,1000,0.6044244928292697,0.6824979515199996
2000-01-27 00:00:24,George,1027,0.9536569072706558,-0.23127060496255347
2000-01-27 00:00:25,Jerry,989,-0.28205783942875473,0.2747395286654899
2000-01-27 00:00:26,Oliver,1009,-0.9536247399178521,-0.25490095377873745
2000-01-27 00:00:27,George,1021,-0.24917453041791826,-0.3359654117670452
2000-01-27 00:00:28,Oliver,979,0.14458439399346923,0.8185017921966571
2000-01-27 00:00:29,Charlie,1007,-0.31871280512877376,-0.9409483113218091
2000-01-27 00:00:30,Bob,958,0.27393297152067064,-0.19631560078146748
2000-01-27 00:00:31,Ingrid,994,-0.15442639669316227,-0.8065356912880133
2000-01-27 00:00:32,Ursula,1010,-0.5666653445342533,0.9515064059365341
2000-01-27 00:00:33,Ingrid,1008,-0.102776347194933,-0.5986230556095189
2000-01-27 00:00:34,Xavier,1010,0.6455850795200502,0.20356104106237582
2000-01-27 00:00:35,Kevin,1018,-0.12170491064399425,-0.12706602153724544
2000-01-27 00:00:36,Frank,935,-0.601680558008489,-0.008243153248385982
2000-01-27 00:00:37,George,1000,0.13097816575381205,-0.15834623041478246
2000-01-27 00:00:38,Ingrid,969,-0.26077244433142877,-0.1233381980016719
2000-01-27 00:00:39,Bob,1048,0.9047970248913315,0.3496989358477811
2000-01-27 00:00:40,Ray,977,0.3580366950090845,-0.6069930684986831
2000-01-27 00:00:41,Michael,1009,0.692839818272992,-0.6528683017254766
2000-01-27 00:00:42,Laura,997,0.6591261227568768,0.48048215587288845
